ID,DataYear,ReportingStatus,GrossFloorArea,TotalGHGEmissions,GHGIntensity,NumberOfBuildings,ChicagoEnergyRating,ENERGYSTARScore,ElectricityUse,NaturalGasUse,DistrictSteamUse,DistrictChilledWaterUse,AllOtherFuelUse,SiteEUI,SourceEUI,WeatherNormalizedSiteEUI,WeatherNormalizedSourceEUI
101729,2022,Submitted Data,1419333.0,16648.6,13.6,1,3.5,74,126069983.5,817698.5,0.0,0.0,,103.8,289.5,104.4,291.2
103739,2022,Submitted Data,445973.0,2570.8,5.8,1,3.5,72,19518237.3,0.0,0.0,0.0,,43.8,122.5,44.3,124.2
172795,2022,Not Submitted,87300.0,,,,0.0,,,,,,,,,,
242643,2022,Submitted Data,654460.0,2034.4,3.8,1,4.0,99,11546264.8,9670043.1,0.0,0.0,,39.8,79.8,39.0,77.4
256882,2022,Submitted Data,106888.0,638.8,7.0,1,1.5,39,1461855.9,8176399.5,0.0,0.0,,105.0,138.1,108.6,139.8
175580,2022,Submitted Data,77607.0,337.5,4.3,1,4.0,74,618678.6,4819942.9,0.0,0.0,,70.1,87.5,74.6,92.3
160137,2022,Submitted Data,298911.0,,,,0.0,,,,,,,,,,
256559,2022,Submitted Data,85572.0,349.0,4.1,1,3.5,72,1763318.7,2197692.0,0.0,0.0,,46.3,84.7,47.1,84.3
252071,2022,Submitted Data,387025.0,1581.1,4.3,1,4.0,89,6895302.7,12668257.9,0.0,0.0,,53.8,89.6,54.2,88.8
172114,2022,Not Submitted,154551.0,,,,0.0,,,,,,,,,,
104267,2022,Not Submitted,55710.0,,,,0.0,,,,,,,,,,
256791,2022,Not Submitted,50000.0,,,,0.0,,,,,,,,,,
101869,2022,Submitted Data,222154.0,1516.5,6.8,1,4.0,87,4408650.1,5989090.3,0.0,11721384.2,,99.6,131.9,100.5,133.2
163380,2022,Submitted Data,173856.0,1467.5,8.7,1,2.5,53,8943289.0,5450599.6,0.0,0.0,,85.1,182.0,85.4,180.6
251794,2022,Not Submitted,55455.0,,,,0.0,,,,,,,,,,
172130,2022,Submitted Data,99680.0,824.2,8.3,1,2.0,42,2136163.3,10220822.8,0.0,0.0,,124.0,167.7,126.9,169.5
175825,2022,Submitted Data,145230.0,838.3,5.8,1,3.5,57,5542598.4,2039120.5,0.0,0.0,,52.2,121.6,53.1,123.6
175910,2022,Not Submitted,65000.0,,,,0.0,,,,,,,,,,
101766,2022,Submitted Data,1107510.0,8270.8,7.6,1,3.0,69,62793811.2,0.0,0.0,0.0,,58.0,162.5,57.9,162.0
101674,2022,Submitted Data,953318.0,3369.6,7.6,1,3.0,69,25341841.3,597589.4,0.0,0.0,,58.8,162.2,58.3,160.9
251580,2022,Exempt,91300.0,,,,,,,,,,,,,,
147673,2022,Not Submitted,84200.0,,,,0.0,,,,,,,,,,
158099,2022,Submitted Data,57976.0,888.5,15.3,1,1.0,,5504088.7,3078980.0,0.0,0.0,,148.0,321.6,146.1,312.2
255932,2022,Submitted Data,64100.0,78.9,1.2,1,4.0,100,514282.1,210076.1,0.0,0.0,,11.3,25.9,11.7,26.7
111536,2022,Submitted Data,88788.0,245.2,2.8,1,4.0,100,175192.9,4181668.3,0.0,0.0,,49.1,55.0,51.5,57.2
256557,2022,Not Submitted,110497.0,,,,0.0,,,,,,,,,,
104105,2022,Submitted Data,65918.0,271.8,4.5,1,4.0,91,788313.1,3162999.7,0.0,0.0,,64.9,90.8,66.6,92.6
105819,2022,Submitted Data,84486.0,783.3,9.3,1,1.0,11,1623353.6,10720776.3,0.0,0.0,,146.1,187.0,150.9,190.5
252265,2022,Submitted Data,68783.0,268.5,3.9,3,4.0,92,483049.3,3857601.3,0.0,0.0,,63.1,78.6,65.9,80.9
164102,2022,Not Submitted,50000.0,,,,0.0,,,,,,,,,,
113489,2022,Submitted Data,105000.0,679.6,6.6,1,2.5,54,4225338.4,2316195.0,0.0,0.0,,63.8,139.2,64.8,140.4
251589,2022,Submitted Data,75800.0,527.0,7.0,1,1.5,34,1844315.6,5347900.0,0.0,0.0,,94.9,142.2,98.2,145.7
102409,2022,Submitted Data,291204.0,2852.5,9.8,3,1.0,13,10047600.3,28788159.4,0.0,0.0,,133.4,200.4,135.3,200.4
251894,2022,Not Submitted,190104.0,,,,0.0,,,,,,,,,,
251680,2022,Exempt,104126.0,,,,,,,,,,,,,,
137334,2022,Submitted Data,86526.0,384.6,7.0,1,3.5,75,1852672.0,2646054.1,0.0,0.0,,81.7,144.7,81.5,141.2
251515,2022,Exempt,76400.0,,,,,,,,,,,,,,
251479,2022,Submitted Data,126934.0,513.9,4.0,4,4.0,80,1987687.9,4746770.3,0.0,0.0,,53.1,83.1,54.4,84.5
251572,2022,Exempt,82203.0,,,,,,,,,,,,,,
130758,2022,Not Submitted,99552.0,,,,0.0,,,,,,,,,,
103495,2022,Not Submitted,85230.0,,,,0.0,,,,,,,,,,
173929,2022,Not Submitted,77875.0,,,,0.0,,,,,,,,,,
251423,2022,Submitted Data,63900.0,534.0,8.4,1,1.0,18,2381439.5,4148519.8,0.0,0.0,,102.2,172.5,106.0,174.2
251682,2022,Submitted Data,117576.0,874.8,7.4,3,1.0,25,3781072.8,7092909.8,0.0,0.0,,92.5,153.4,95.8,156.8
251222,2022,Submitted Data,140445.0,559.4,6.6,1,3.5,55,4246545.0,911.0,0.0,0.0,,50.0,139.9,50.4,141.1
252033,2022,Submitted Data,54860.0,127.0,2.3,1,4.0,99,220278.7,1845521.6,0.0,0.0,,37.7,46.6,38.8,47.3
255955,2022,Submitted Data,250817.0,1784.5,7.1,1,3.0,42,10125535.9,8486979.5,0.0,0.0,,74.2,148.6,75.1,148.4
251631,2022,Submitted Data,105599.0,627.9,5.9,1,3.0,48,3743759.2,2537060.1,0.0,0.0,,59.5,124.5,59.3,122.1
253965,2022,Submitted Data,66043.0,340.6,5.2,1,4.0,89,2037403.6,1359244.7,0.0,0.0,,51.4,108.0,52.4,109.0
173639,2022,Submitted Data,90318.0,884.7,9.8,1,2.0,42,6717194.9,0.0,0.0,0.0,,74.4,208.2,76.2,213.3
252034,2022,Submitted Data,75000.0,654.3,8.7,1,4.0,74,1806603.0,7838799.7,0.0,0.0,,128.6,177.2,132.6,178.9
251405,2022,Exempt,60934.0,,,,,,,,,,,,,,
250089,2022,Submitted Data,115000.0,711.2,6.2,1,4.0,63,1424071.4,9859200.4,0.0,0.0,,98.1,124.7,104.2,129.8
102083,2022,Submitted Data,68000.0,329.9,4.9,1,4.0,71,783323.6,4268099.8,0.0,0.0,,74.3,98.2,74.6,97.7
106108,2022,Submitted Data,176500.0,616.9,3.5,1,,,1892196.2,6630259.9,0.0,0.0,,48.3,69.5,50.7,70.6
134800,2022,Submitted Data,145809.0,988.2,6.8,1,,,5251188.1,5582670.8,0.0,0.0,,74.3,141.0,75.6,141.2
251550,2022,Exempt,94614.0,,,,,,,,,,,,,,
116750,2022,Not Submitted,127711.0,,,,0.0,,,,,,,,,,
172471,2022,Not Submitted,66974.0,,,,0.0,,,,,,,,,,
119757,2022,Submitted Data,276899.0,1093.7,9.0,1,2.5,60,6317259.8,4925000.0,0.0,0.0,,92.9,189.0,94.3,187.7
145926,2022,Submitted Data,74884.0,479.1,6.4,1,3.5,77,1548864.1,5180069.2,0.0,0.0,,89.9,130.5,93.8,134.6
162409,2022,Submitted Data,119878.0,1835.9,15.3,7,1.0,,7565147.4,15804169.8,0.0,0.0,,194.9,315.1,204.8,325.5
256420,2022,Not Submitted,133990.0,,,,0.0,,,,,,,,,,
251569,2022,Exempt,94900.0,,,,,,,,,,,,,,
105454,2022,Submitted Data,68136.0,259.1,3.8,1,4.0,99,923899.7,2587469.5,0.0,0.0,,51.5,77.8,52.0,77.1
256877,2022,Submitted Data,677417.0,3235.4,4.8,1,4.0,85,21822498.0,6797765.7,0.0,0.0,,42.2,100.7,42.6,101.1
242935,2022,Submitted Data,748762.0,,,,0.0,,,,,,,,,,
135103,2022,Submitted Data,66030.0,546.9,8.3,1,2.5,34,4129581.2,55365.7,0.0,0.0,,63.4,176.0,64.6,179.4
101929,2022,Submitted Data,371566.0,1831.7,4.9,1,4.0,88,7994353.5,14662023.3,0.0,0.0,,61.0,101.7,63.0,103.8
252253,2022,Submitted Data,174560.0,1118.5,8.0,1,1.5,37,2888804.6,13894194.8,0.0,0.0,,120.2,162.4,126.6,168.6
101848,2022,Submitted Data,703370.0,4734.3,6.7,1,3.5,76,35471108.0,1171567.2,0.0,0.0,,52.1,143.0,52.7,144.7
113591,2022,Submitted Data,96384.0,723.7,7.5,1,1.0,14,1637061.1,9565767.7,0.0,0.0,,116.2,151.8,124.6,160.5
250133,2022,Not Submitted,76290.0,,,,0.0,,,,,,,,,,
242188,2022,Submitted Data,919000.0,3815.0,5.4,1,4.0,74,14517320.0,35824741.3,0.0,0.0,,70.7,109.9,74.9,114.4
141122,2022,Not Submitted,100000.0,,,,0.0,,,,,,,,,,
102032,2022,Submitted Data,161000.0,721.4,4.5,1,4.0,82,4706452.3,1911232.8,0.0,0.0,,41.1,94.3,41.2,94.2
251764,2022,Submitted Data,166322.0,731.1,5.2,1,4.0,84,2962204.6,6419323.2,0.0,0.0,,66.7,106.9,68.4,106.6
251737,2022,Submitted Data,71500.0,444.5,6.2,1,2.0,45,1570901.8,4472430.1,0.0,0.0,,84.5,127.2,88.3,131.2
103816,2022,Submitted Data,1881319.0,19786.2,10.6,1,3.0,63,106434548.5,46605512.4,0.0,44551007.7,,105.6,207.1,104.8,207.9
172145,2022,Submitted Data,165110.0,,,,0.0,,,,,,,,,,
251563,2022,Submitted Data,84116.0,333.7,4.0,2,4.0,83,1368611.2,2889310.1,0.0,0.0,,50.6,81.6,52.2,83.3
172797,2022,Submitted Data,85683.0,564.1,7.1,1,1.5,38,2778238.2,3731459.7,0.0,0.0,,81.9,147.2,82.2,146.0
101739,2022,Submitted Data,1048763.0,5416.9,5.7,1,3.5,80,41126528.3,0.0,0.0,0.0,,43.6,122.1,43.6,122.1
251525,2022,Exempt,104888.0,,,,,,,,,,,,,,
255021,2022,Not Submitted,63000.0,,,,0.0,,,,,,,,,,
251652,2022,Submitted Data,101940.0,650.0,6.4,2,2.0,43,2627816.7,5720340.1,0.0,0.0,,81.9,131.1,82.6,128.9
172256,2022,Submitted Data,86544.0,,,,0.0,,,,,,,,,,
251676,2022,Submitted Data,136047.0,1135.4,8.3,3,1.0,16,4404874.6,10453750.5,0.0,0.0,,109.2,171.3,110.9,171.9
175258,2022,Submitted Data,62000.0,273.8,4.4,1,4.0,94,1719242.2,890799.7,0.0,0.0,,42.1,92.7,42.1,92.3
164994,2022,Submitted Data,230377.0,578.8,2.5,1,4.0,100,1334104.0,7588501.2,0.0,0.0,,38.7,50.8,41.1,52.7
172037,2022,Submitted Data,73019.0,323.3,4.4,1,4.0,,1321054.9,2811137.4,0.0,0.0,,56.6,91.1,57.2,91.1
102380,2022,Submitted Data,62341.0,323.6,5.4,1,4.0,86,1078728.3,3416750.0,0.0,0.0,,75.3,110.7,77.1,111.3
130162,2022,Submitted Data,73250.0,754.6,10.3,1,2.5,58,3981404.8,4333158.8,0.0,0.0,,113.5,214.3,116.1,217.0
117398,2022,Submitted Data,389174.0,2353.3,6.0,17,3.5,74,16464637.7,3477218.7,0.0,0.0,,51.2,127.8,52.1,130.2
243596,2022,Submitted Data,1256710.0,5797.8,5.1,1,4.0,76,8862428.1,87179426.4,0.0,0.0,,85.3,103.3,91.2,109.5
252091,2022,Submitted Data,92000.0,635.2,6.9,1,2.0,,2588429.5,5139948.9,0.0,0.0,,84.0,137.4,82.9,134.5
252248,2022,Submitted Data,74000.0,342.6,4.6,1,4.0,87,1571602.8,2552790.6,0.0,0.0,,55.7,95.7,57.6,96.6
102690,2022,Submitted Data,189358.0,891.4,6.3,1,3.5,75,3799942.8,7359800.2,0.0,0.0,,78.4,129.1,80.6,129.5
105391,2022,Not Submitted,190420.0,,,,0.0,,,,,,,,,,
159419,2022,Submitted Data,289267.0,2420.2,8.4,1,1.0,23,4745498.5,33797998.3,0.0,0.0,,133.2,168.6,141.6,176.6
260086,2022,Not Submitted,77000.0,,,,0.0,,,,,,,,,,
229016,2022,Submitted Data,175456.0,1151.8,6.6,1,2.0,47,8744977.5,0.0,0.0,0.0,,49.8,139.6,50.8,142.3
159573,2022,Submitted Data,189852.0,1461.2,7.7,1,2.0,46,3927349.1,17771100.3,0.0,0.0,,114.3,156.2,119.3,159.7
251543,2022,Submitted Data,80584.0,370.4,4.6,2,3.5,73,1474448.1,3317650.2,0.0,0.0,,59.5,94.5,61.1,96.2
251604,2022,Submitted Data,81610.0,652.3,8.0,3,1.0,22,2052382.8,7191950.5,0.0,0.0,,113.3,162.9,118.0,167.9
224902,2022,Submitted Data,286985.0,1824.5,7.1,1,4.0,62,7104367.0,16732972.8,0.0,0.0,,92.6,145.6,97.9,151.1
241892,2022,Submitted Data,620690.0,2308.2,4.6,1,4.0,91,8552719.4,22247122.8,0.0,0.0,,60.8,93.3,63.2,93.6
229402,2022,Submitted Data,542774.0,2268.8,4.2,1,4.0,88,6910509.7,25579036.8,0.0,0.0,,59.9,85.1,62.7,87.3
256678,2022,Submitted Data,124536.0,448.8,4.1,1,4.0,91,2290810.3,2769173.6,0.0,0.0,,46.2,85.1,46.3,83.8
102340,2022,Submitted Data,192102.0,1378.9,9.4,1,1.0,8,5563315.9,12164358.5,0.0,0.0,,120.5,192.7,122.0,191.2
255006,2022,Submitted Data,140408.0,466.8,4.4,1,4.0,93,2219418.5,3285046.7,0.0,0.0,,52.3,91.8,52.6,91.2
251274,2022,Submitted Data,131782.0,712.0,5.4,1,3.5,73,1922085.7,8638734.8,0.0,0.0,,80.1,109.7,84.4,112.2
254057,2022,Submitted Data,150000.0,1469.2,9.8,1,3.0,,7110245.5,10028071.4,0.0,0.0,,114.3,202.9,114.5,200.4
254066,2022,Submitted Data,76861.0,298.1,4.8,1,4.0,85,1218422.9,2591162.8,0.0,0.0,,61.6,99.1,62.2,98.6
256787,2022,Not Submitted,50000.0,,,,0.0,,,,,,,,,,
120299,2022,Not Submitted,80033.0,,,,0.0,,,,,,,,,,
244447,2022,Submitted Data,470214.0,1748.1,4.8,1,4.0,93,7700504.5,13816831.8,0.0,0.0,,58.8,98.6,59.4,97.7
254388,2022,Submitted Data,312646.0,1806.1,6.7,1,3.0,47,9083151.0,11479309.3,0.0,0.0,,76.1,138.8,77.2,138.4
254344,2022,Submitted Data,93135.0,1385.4,16.5,1,1.0,10,6032358.7,11124520.0,0.0,0.0,,204.6,340.7,207.5,341.1
234897,2022,Submitted Data,656349.0,4176.8,7.6,1,3.0,42,23111267.8,21324898.5,0.0,0.0,,81.3,159.4,84.0,163.8
250149,2022,Not Submitted,181983.0,,,,0.0,,,,,,,,,,
252066,2022,Submitted Data,568809.0,2709.3,5.6,1,3.5,54,18195967.7,5886490.2,0.0,0.0,,50.1,118.8,51.3,121.5
256423,2022,Not Submitted,102517.0,,,,0.0,,,,,,,,,,
156829,2022,Submitted Data,468006.0,3968.1,8.5,10,3.0,,13737726.0,40641801.9,0.0,0.0,,116.2,173.4,122.2,177.4
101790,2022,Submitted Data,681100.0,4970.5,7.5,1,2.5,60,30223745.2,18631799.9,0.0,0.0,,73.5,156.8,74.9,158.3
157348,2022,Submitted Data,99696.0,1100.3,11.0,2,1.5,32,1816204.2,16212089.9,0.0,0.0,,180.8,221.8,192.9,234.4
251651,2022,Submitted Data,132193.0,886.4,6.7,3,1.5,37,3695298.6,7525270.1,0.0,0.0,,84.9,138.0,88.3,142.5
101912,2022,Submitted Data,400492.0,2228.1,5.7,1,4.0,88,15924398.1,0.0,0.0,0.0,,40.6,113.6,41.0,114.9
254048,2022,Submitted Data,67170.0,553.9,8.4,1,1.5,39,2241310.4,4870581.0,0.0,0.0,,108.4,173.5,111.8,175.2
118557,2022,Submitted Data,133683.0,694.8,7.0,1,4.0,87,2915299.7,5851330.4,0.0,0.0,,88.6,144.7,89.6,143.9
251231,2022,Submitted Data,122496.0,694.8,9.6,1,1.0,10,4041466.1,3058660.0,0.0,0.0,,97.7,200.0,98.6,198.7
251251,2022,Submitted Data,347216.0,1788.4,5.9,2,3.0,67,6348749.0,17926395.1,0.0,0.0,,79.5,119.9,84.0,124.6
120830,2022,Not Submitted,51828.0,,,,0.0,,,,,,,,,,
260184,2022,Submitted Data,170000.0,1094.4,7.8,1,2.0,45,3070202.6,12991299.7,0.0,0.0,,114.7,158.8,109.9,152.7
101199,2022,Exempt,410375.0,,,,,,,,,,,,,,
115065,2022,Submitted Data,144600.0,751.1,6.0,1,4.0,70,1933776.3,9345834.3,0.0,0.0,,90.5,122.2,95.2,126.1
160179,2022,Submitted Data,239678.0,1765.6,7.4,1,3.5,75,9758916.0,9041219.9,0.0,0.0,,78.4,153.6,79.2,154.5
251469,2022,Exempt,74586.0,,,,,,,,,,,,,,
156731,2022,Submitted Data,154373.0,884.8,5.7,1,3.5,76,6717382.7,0.0,0.0,0.0,,43.5,121.8,44.4,124.4
131999,2022,Not Submitted,50400.0,,,,0.0,,,,,,,,,,
251573,2022,Submitted Data,117063.0,427.9,3.7,3,4.0,84,1858086.5,3448920.1,0.0,0.0,,45.3,75.4,47.0,77.1
158361,2022,Submitted Data,202602.0,2476.6,12.2,1,2.0,21,16795119.3,4978600.1,0.0,0.0,,107.5,257.9,108.6,261.0
251375,2022,Submitted Data,55335.0,379.1,6.9,1,1.5,37,997720.1,4663130.3,0.0,0.0,,102.3,139.0,107.1,144.0
101579,2022,Submitted Data,289267.0,2441.6,8.4,1,1.0,22,4707325.2,34295202.2,0.0,0.0,,134.8,170.1,143.3,177.9
256421,2022,Not Submitted,123454.0,,,,0.0,,,,,,,,,,
256900,2022,Submitted Data,309985.0,1079.6,3.5,1,4.0,,5959249.2,5548432.0,0.0,0.0,,37.1,72.6,36.4,69.9
256564,2022,Submitted Data,52528.0,391.9,7.6,1,,,1826660.8,2848688.9,0.0,0.0,,91.2,158.2,94.0,159.6
174167,2022,Submitted Data,231998.0,819.7,4.0,1,4.0,99,1977788.1,10528504.2,0.0,0.0,,60.4,80.2,64.1,83.1
135812,2022,Not Submitted,464310.0,,,,0.0,,,,,,,,,,
251233,2022,Submitted Data,346960.0,849.3,5.9,1,3.5,78,6011192.2,1083550.0,0.0,0.0,,49.2,124.6,48.8,122.6
254099,2022,Submitted Data,113516.0,613.9,5.4,1,2.5,57,3234371.2,3538189.9,0.0,0.0,,59.7,112.5,60.7,112.3
134965,2022,Exempt,59812.0,,,,,,,,,,,,,,
252054,2022,Submitted Data,58574.0,753.3,12.9,1,1.0,1,2380547.6,0.0,6623440.5,0.0,,153.7,249.8,160.8,258.4
252259,2022,Submitted Data,55300.0,519.1,9.4,2,1.5,35,1002409.6,7287590.8,0.0,0.0,,149.9,189.1,158.4,196.6
175858,2022,Submitted Data,74913.0,429.9,5.7,1,4.0,89,1969992.9,3208835.4,0.0,0.0,,69.1,118.6,72.6,122.2
251539,2022,Submitted Data,79775.0,424.0,5.3,1,2.5,58,1588197.2,4044979.5,0.0,0.0,,70.6,109.0,72.9,111.4
256639,2022,Submitted Data,112000.0,,,,0.0,,,,,,,,,,
159739,2022,Submitted Data,299019.0,935.6,3.1,1,4.0,99,2303941.7,11900559.8,0.0,0.0,,47.5,63.4,50.1,65.6
251348,2022,Not Submitted,73930.0,,,,0.0,,,,,,,,,,
251553,2022,Submitted Data,163308.0,988.9,6.1,3,3.0,47,4839362.2,6617069.8,0.0,0.0,,70.2,125.5,73.1,128.6
239488,2022,Submitted Data,499172.0,3357.5,8.3,1,1.0,16,13422099.1,29928669.7,0.0,0.0,,107.8,171.5,111.7,174.6
251431,2022,Submitted Data,67900.0,608.9,9.0,1,1.0,11,4623058.7,0.0,0.0,0.0,,68.1,190.6,69.9,195.7
250061,2022,Submitted Data,65000.0,876.1,13.5,1,2.0,,5750546.0,2233818.7,0.0,0.0,,122.8,283.8,122.0,279.3
173592,2022,Submitted Data,144000.0,528.5,3.8,1,4.0,96,1861847.2,5333866.4,0.0,0.0,,51.8,77.8,52.6,77.6
173598,2022,Submitted Data,700000.0,538.0,0.8,1,4.0,,2742652.3,3327125.1,0.0,0.0,,8.7,16.0,9.0,16.4
252031,2022,Submitted Data,177137.0,1289.5,7.3,1,3.5,79,5373854.3,10952134.0,0.0,0.0,,92.2,149.9,95.5,153.4
125859,2022,Submitted Data,228000.0,3112.7,13.7,1,2.0,,21125142.5,6217284.5,0.0,0.0,,119.9,288.1,119.9,288.1
175818,2022,Submitted Data,96642.0,924.6,9.6,1,2.0,49,5093004.5,4778666.9,0.0,0.0,,102.1,199.5,103.4,200.7
100856,2022,Not Submitted,2289000.0,,,,0.0,,,,,,,,,,
252094,2022,Submitted Data,208489.0,1614.8,7.7,,1.0,11,12259616.8,0.0,0.0,0.0,,58.8,164.6,60.3,168.8
164537,2022,Not Submitted,71038.0,,,,0.0,,,,,,,,,,
128798,2022,Not Submitted,237256.0,,,,0.0,,,,,,,,,,
158215,2022,Submitted Data,414585.0,3161.9,7.6,1,,,16298052.5,19113932.2,0.0,0.0,,85.4,158.5,86.3,158.2
165062,2022,Submitted Data,175000.0,1923.4,11.0,1,1.0,,11096315.5,8696200.2,0.0,0.0,,113.1,229.7,115.1,231.8
141524,2022,Submitted Data,175608.0,610.0,4.7,1,4.0,92,2507651.2,5265226.6,0.0,0.0,,59.5,96.1,61.5,96.6
151835,2022,Submitted Data,50000.0,341.8,6.8,1,1.5,31,683195.0,4740632.9,0.0,0.0,,108.5,137.8,112.7,141.4
251276,2022,Submitted Data,105231.0,676.7,7.1,1,3.5,72,3720965.1,3513335.7,0.0,0.0,,75.7,147.5,77.3,146.6
172786,2022,Submitted Data,101941.0,737.7,7.2,1,4.0,89,4501115.6,2725979.7,0.0,0.0,,70.9,151.7,71.2,150.3
116536,2022,Submitted Data,57850.0,473.5,8.2,1,1.0,25,1363151.6,5533474.7,0.0,0.0,,119.2,166.4,125.0,171.6
106122,2022,Submitted Data,117991.0,614.0,5.6,1,4.0,62,1554906.5,7704439.0,0.0,0.0,,85.0,114.2,90.3,118.9
224416,2022,Submitted Data,357816.0,2203.7,7.7,1,1.5,33,14259012.5,6130144.8,0.0,0.0,,71.5,162.6,73.0,165.1
156891,2022,Submitted Data,1217060.0,9515.6,9.0,1,,,72244410.6,0.0,0.0,0.0,,68.1,190.7,68.8,192.7
103605,2022,Submitted Data,758442.0,4543.1,6.0,1,3.5,76,34492204.7,0.0,0.0,0.0,,45.5,127.3,46.3,129.5
252324,2022,Submitted Data,153229.0,939.3,6.1,1,4.0,74,4537240.7,6433166.8,0.0,0.0,,71.6,127.0,73.2,127.0
126258,2022,Not Submitted,92000.0,,,,0.0,,,,,,,,,,
251914,2022,Not Submitted,52819.0,,,,0.0,,,,,,,,,,
250043,2022,Exempt,341000.0,,,,,,,,,,,,,,
251906,2022,Submitted Data,95219.0,699.2,7.3,1,1.0,29,2265336.0,7546100.0,0.0,0.0,,103.0,149.8,107.4,155.0
255965,2022,Submitted Data,82133.0,401.3,6.7,1,2.5,59,1562410.1,3681144.4,0.0,0.0,,87.0,136.6,87.5,135.0
244600,2022,Submitted Data,809005.0,4264.5,6.5,1,2.5,58,19533321.0,31849603.7,0.0,0.0,,78.9,135.3,82.5,138.9
116716,2022,Submitted Data,135000.0,942.3,8.2,1,3.0,41,3894260.3,8084459.7,0.0,0.0,,104.4,169.0,106.7,168.8
174498,2022,Submitted Data,324946.0,1057.7,3.8,1,4.0,95,4734753.7,8172899.9,0.0,0.0,,46.1,78.0,46.9,77.2
251531,2022,Not Submitted,63300.0,,,,0.0,,,,,,,,,,
171924,2022,Submitted Data,421189.0,1753.0,12.0,1,4.0,83,9652069.4,7576907.5,0.0,0.0,,117.9,239.3,120.6,241.1
114819,2022,Submitted Data,97055.0,586.6,7.0,1,2.5,52,1641045.7,6973828.3,0.0,0.0,,102.9,142.3,109.1,148.0
158088,2022,Submitted Data,252250.0,1117.6,4.4,1,4.0,89,8485145.2,0.0,0.0,0.0,,33.6,94.2,33.9,94.9
254346,2022,Not Submitted,64060.0,,,,0.0,,,,,,,,,,
256901,2022,Not Submitted,50000.0,,,,0.0,,,,,,,,,,
251522,2022,Exempt,82120.0,,,,,,,,,,,,,,
235970,2022,Submitted Data,357063.0,1765.4,6.4,1,3.0,64,10885713.3,6242389.5,0.0,0.0,,62.0,134.1,63.5,137.2
251299,2022,Exempt,142451.0,,,,,,,,,,,,,,
159729,2022,Submitted Data,291260.0,1653.6,7.0,1,3.0,50,4323661.0,20411141.8,0.0,0.0,,104.4,141.6,109.8,147.2
117702,2022,Exempt,68331.0,,,,,,,,,,,,,,
244826,2022,Submitted Data,990049.0,5188.7,6.0,1,3.0,64,16895321.0,55791351.0,0.0,0.0,,84.2,122.7,89.0,126.5
252070,2022,Submitted Data,180000.0,1106.4,6.1,3,3.5,73,3559728.5,12003799.7,0.0,0.0,,86.5,125.4,90.6,129.4
251392,2022,Submitted Data,103578.0,681.3,6.6,4,1.5,33,2752934.5,6000690.0,0.0,0.0,,84.5,135.3,84.6,133.5
251478,2022,Submitted Data,74135.0,673.1,9.1,1,1.0,12,2925486.2,5417750.0,0.0,0.0,,112.5,187.2,115.9,188.0
251225,2022,Submitted Data,109032.0,653.2,6.0,1,3.5,77,3605774.0,3356960.1,0.0,0.0,,63.9,124.9,65.4,125.1
118140,2022,Submitted Data,151161.0,1745.0,11.5,1,1.0,2,9365916.3,9627180.1,0.0,0.0,,125.6,240.4,129.7,244.1
256883,2022,Submitted Data,532899.0,2872.3,6.8,1,2.0,46,15856500.8,14757162.8,0.0,0.0,,72.8,142.4,74.6,143.4
251309,2022,Submitted Data,101939.0,1139.5,12.5,1,2.5,32,5278203.9,8365099.6,0.0,0.0,,149.5,258.1,151.7,257.0
164512,2022,Not Submitted,64464.0,,,,0.0,,,,,,,,,,
158640,2022,Submitted Data,250348.0,1965.1,7.8,1,1.0,20,4520678.4,25786153.2,0.0,0.0,,121.1,158.7,127.3,163.9
237359,2022,Submitted Data,702394.0,3148.4,5.1,1,4.0,93,6937897.6,42070410.2,0.0,0.0,,79.9,103.7,85.1,108.5
108602,2022,Submitted Data,70732.0,501.3,7.1,1,2.0,49,1381373.0,5799947.7,0.0,0.0,,101.5,140.8,107.1,145.2
242162,2022,Submitted Data,271000.0,1263.4,6.0,1,3.5,73,4043624.4,13759450.2,0.0,0.0,,84.0,121.6,89.0,126.8
239096,2022,Submitted Data,769951.0,4309.5,5.6,2,3.0,69,32718487.6,0.0,0.0,0.0,,42.5,119.0,42.9,120.2
255504,2022,Submitted Data,104000.0,6467.0,62.2,1,4.0,85,49099102.8,0.0,0.0,0.0,,472.1,1321.9,472.1,1321.9
175473,2022,Submitted Data,59535.0,373.9,6.3,1,4.0,65,786590.5,5089472.7,0.0,0.0,,98.7,126.8,102.4,129.9
175539,2022,Submitted Data,100284.0,422.0,4.2,1,4.0,92,1170453.7,5042469.6,0.0,0.0,,62.0,85.5,65.4,89.1
129303,2022,Submitted Data,74182.0,1442.8,19.4,1,4.0,77,9955587.9,2476400.0,0.0,0.0,,167.6,410.8,168.2,408.2
101981,2022,Submitted Data,58167.0,365.4,6.3,1,3.5,72,863450.9,4739150.3,0.0,0.0,,96.3,127.1,98.1,127.9
175686,2022,Submitted Data,76600.0,191.3,2.5,1,4.0,100,1185692.3,661051.9,0.0,0.0,,24.1,52.4,24.3,52.6
113452,2022,Submitted Data,161250.0,721.9,4.5,1,4.0,89,3723097.1,4359063.5,0.0,0.0,,50.1,93.0,52.4,96.0
175817,2022,Submitted Data,87000.0,,,1,0.0,,,0.0,0.0,0.0,,,,,
251594,2022,Exempt,156248.0,,,,,,,,,,,,,,
164965,2022,Not Submitted,108060.0,,,,0.0,,,,,,,,,,
