id,name,address,type
158316,Pendry Chicago,230 N Michigan Ave,Hotel
158336,"Fairmont Chicago, Millennium Park",200 N Columbus Dr,Hotel
158361,311GE-CHIWB-Downtown,30 East Hubbard At State Street,Hotel
158365,Chicago DT River North IL ES,600 N State St,Hotel
158380,Monroe Building,104 S Michigan Avenue,Office
158387,Courtyard Chicago Downtown Mag Mile,165 E Ontario St,Hotel
158391,Godfrey Hotel,127 w Huron,Hotel
158392,55 West Wacker Drive,55 West Wacker Drive,Office
158394,Michigan - 180 Property LLC,180 N Michigan,Office
158396,180 North Jefferson Apartments,180 North Jefferson Street,Multifamily Housing
158402,W CHICAGO - CITY CENTER,172 W Adams St,Hotel
158403,Illinois Institute of Technology- DTC,565 West Adams Street,College/University
158405,250 South Wacker Drive,250 S Wacker Dr,Office
158406,65 E Wacker Place,65 E Wacker Place,Office
158407,CCC District Office,226 West Jackson Blvd.,Office
158412,630 North Rush,630 North Rush,Mixed Use Property
158414,Old Republic Building,301 317 N. Michigan Ave.,Office
158420,Millennium on LaSalle (ml033),29 S La Salle St,Multifamily Housing
158422,"600 Fulton Owner, LLC",600 West Fulton,Office
158424,Virgin Hotels Chicago,203 209 N WABASH AVE,Hotel
158425,5042 - North Bridge Block 124 and 125,520 North Michigan Avenue,Hotel
158426,Hampton Inn & Suites Chicago - Downtown,33 W Illinois,Hotel
158429,623 S Wabash,623 S Wabash,College/University
158431,25650 - 600 North 9,600 N. Michigan Ave,Movie Theater
158433,Clinton Street Lofts,226 N Clinton Street,Multifamily Housing
158438,Realtor Building,430 N. Michigan Ave,Office
158453,The Buckingham,59 E. Van Buren,Residence Hall/Dormitory
158472,Metropolis,8 West Monroe Street,Multifamily Housing
158526,Chicago Marriott Downtown Magnificent Mile,540 North Michigan Avenue,Hotel
158630,Erie Centre Condo (Campus) (375-435 W Erie),375-435 W Erie,Multifamily Housing
158640,2000 N. Lincoln Park West,2000 N. Lincoln Park West; 2052 N. Lincoln Park West,Multifamily Housing
158644,Astor House,1340 N. Astor Street,Multifamily Housing
158646,Lincoln Park 2550 Condominium Association,2550 N Lakeview Ave,Multifamily Housing
158647,Ambassador House Condominium Association,1325 N State Parkway,Multifamily Housing
158651,1350-60 N LSD,1350 N Lake Shore Dr.,Multifamily Housing
158654,The Belden (tb28),2300 N Lincoln Park W,Multifamily Housing
158668,Edith Spurlock Sampson Apts,2720 N. Sheffield Ave,Multifamily Housing
158724,202,2200 S. Western Avenue,Supermarket/Grocery Store
158739,The Montrose (Pensacola) (ps49),4334 N Hazel St,Multifamily Housing
158740,Lakeview East Cooperative,707 W. Waveland Ave.,Multifamily Housing
158743,Buena Pointe Condominium,4350 N Broadway,Multifamily Housing
158774,Bethany Retirement Community,4950 N ASHLAND AVE,Senior Care Community
158780,4001 N. Ravenswood  LLC,4001 N Ravenswood,Other
158841,Sullivan HS,6631 N Bosworth Ave,K-12 School
158842,Flanner Hall-ID# 158842,1068 W Sheridan Rd,Mixed Use Property
158867,Windermere House,1642 E 56th Street,Multifamily Housing
158868,KCBD,900 E. 57th St,Laboratory
158873,Cloisters,5801 S Dorchester Avenue,Multifamily Housing
158874,Earl Shapiro Hall,5800 Stony Island Avenue,K-12 School
158958,Jackson Park Hospital,7531 S Stony Island Ave,Hospital (General Medical & Surgical)
159000,Harlan Comm Academy -CPS,9652 S Michigan Ave,K-12 School
159002,U.S. Bank -- Pullman Branch,1000 E 111th St,Office
159005,Corliss HS / Noble-Butler,821 E 103rd St,K-12 School
159044,Lidia Puchinska Apartments,838 N. Noble Street,Multifamily Housing
159091,Continental Plaza,1330 W 76th Street,Multifamily Housing
159099,Sofitel Chicago Water Tower,20 East Chestnut,Hotel
159100,1111 N. Dearborn Apartments,1111 N. Dearborn,Multifamily Housing
159103,Chestnut Tower (ch084),121 W Chestnut St,Multifamily Housing
159111,Aurora Chicago Lakeshore Hospital,4840 N. Marine Drive,Other - Specialty Hospital
159123,1516 N State Pkwy Condo (1516 N. State Pkwy.),1516 N. State Pkwy.,Multifamily Housing
159156,"AG One East Delaware Owner, LLC",1 East Delaware,Multifamily Housing
159245,Maple Pointe Apartments,150 W. Maple Street,Multifamily Housing
159247,Patrick F Sullivan Apts,1633 W Madison St,Multifamily Housing
159249,"Onni Atrium Apartments, LP",303 W. Division St,Multifamily Housing
159250,Van Buren Park Apartments,2045 W. Jackson Blvd,Multifamily Housing
159276,"Foxboro Properties, LLC",6201 S Emerald Dr,Other - Public Services
159283,401 South Clinton,401 S Clinton St,Office
159287,Scio at Medical District Apartments,901-903 S Ashland Ave,Multifamily Housing
159288,Atrio Apartments (md104),1926 1960 W HARRISON ST,Multifamily Housing
159298,YUSUF INDIANA,1911 S INDIANA AVE,Office
159302,,6640 50 W Belden Ave,Multifamily Housing
159310,Arrive Lex,2138 South Indiana Avenue,Multifamily Housing
159311,Park Michigan,1212 S. Michigan Ave.,Multifamily Housing
159312,2101 S. Michigan Apartments,2101 South Michigan Avenue,Multifamily Housing
159315,1401 South State - CO ss028,1401 S State Street,Multifamily Housing
159323,Minnie Riperton Apartments,4250 S. Princeton Ave,Multifamily Housing
159326,Hilliard Homes Phase II Limited Partnership (Family),2030 S State St,Multifamily Housing
159411,1130 South Michigan,1130 S Michigan Ave,Multifamily Housing
159415,Astoria Tower,8 E 9th Street,Multifamily Housing
159416,AMLI 900,900 S Clark St,Multifamily Housing
159417,Lake Meadows Building 8,401 E 32nd Street,Multifamily Housing
159418,"Third Prairie Shores, LLC",3001 South King Dr,Multifamily Housing
159419,"Fifth Praire Shores, LLC",2801 S King Drive,Multifamily Housing
159421,Lake Meadows 7,400 E 33rd St,Multifamily Housing
159423,Lake Park Manor,3601 3645 S LAKEPARK AVE,Multifamily Housing
159424,"Second Prairie Shores, LLC",2951 S King Dr,Multifamily Housing
159425,Lawless Gardens,3510 S RHODES AVE,Multifamily Housing
159494,Presence Resurrection Retirement Community,7262 W Peterson Ave,Multifamily Housing
159510,Presidential Towers (ps19;presto),555 West Madison St,Multifamily Housing
159513,Atwater Apartments (gl31) (tz40),355 East Ohio Street,Multifamily Housing
159524,North Harbor Tower (nr021),175 N Harbor Dr,Multifamily Housing
159525,Columbus Plaza Venture LLC,233 E Wacker Drive,Multifamily Housing
159528,Echelon Chicago,353 N Desplaines,Multifamily Housing
159529,"00620-Chicago, IL",700 N Michigan Avenue,Retail Store
159533,Alta at K Station,555 West Kinzie,Multifamily Housing
159534,420 East Ohio - CO (hs62),420 East Ohio,Multifamily Housing
159537,"DT Chicago Magnificent Mile, IL-SV",300 E Ohio Street,Hotel
159560,Eugenie Terrace on the Park (gn037),1730 N Clark St,Multifamily Housing
159561,2555 North Clark,2555 North Clark,Multifamily Housing
159564,,65 E SCOTT ST,Multifamily Housing
159565,The Warwick Condominium Association (1501 N State Parkway),1501 N State Parkway,Multifamily Housing
159567,The Kent Apartments,2625 N Clark St,Multifamily Housing
159571,2144 N. Lincoln Park Condominium Association,2144 N Lincoln Park West,Multifamily Housing
159573,The Patricians,401 411 W FULLERTON PKWY,Multifamily Housing
159594,Wrightwood III LLC,451 W Wrightwood Ave,Multifamily Housing
159637,Hawthorne House,3450 N Lake Shore Drive,Multifamily Housing
159639,00806-Brookdale Lake Shore Drive,2960 North Lake Shore Drive,Multifamily Housing
159646,339 W. Barry Condominium Association,337-339 W. Barry Ave.,Multifamily Housing
159647,The Van der Rohe,2933 N Sheridan Rd,Multifamily Housing
159649,Belmont Apartments,510 West Belmont Avenue,Multifamily Housing
159651,Wellington Condominium (360 W Wellington),360 W Wellington,Multifamily Housing
159652,3500 N Lake Shore,3500 N Lake Shore Drive,Multifamily Housing
159655,3000 North Sheridan,3000 North Sheridan,Multifamily Housing
159659,3130 N. Lake Shore Apartments,3130 N. Lake Shore Drive,Multifamily Housing
159661,00821-Brookdale Lake View,3121 North Sheridan,Multifamily Housing
159728,Lakeside SOuare Apartments,920 W Lakeside Place,Multifamily Housing
159729,Belle Plaine Apartments,820 W. Belle Plaine,Multifamily Housing
159733,Sheridan-Gunnison Apts.,4827 North Sheridan Rd.,Multifamily Housing
159735,Sheridan Plaza,4607 N. Sheridan Rd.,Multifamily Housing
159736,4848 North Winthrop Avenue,4848 North Winthrop Avenue,Multifamily Housing
159738,4100 Marine Dr,4100 N Marine Dr,Multifamily Housing
159739,Ella Flagg Young Apartments,4645 N. Sherdian Road,Multifamily Housing
159740,"Sunnyside Properties, LLC",840 W Sunnyside,Multifamily Housing
159745,Clarendon Court Apartments,4500 N Clarendon Ave,Multifamily Housing
159799,Park Edgewater Condominium Association,6101 N. Sheridan Road,Multifamily Housing
159800,Metropolitan Condominiums,5320 N Sheridan Road,Multifamily Housing
159807,Sheridan Tower,5650 N. Sheridan Rd.,Multifamily Housing
159810,Kenmore Plaza Tenants Association,5225 N Kenmore Ave,Multifamily Housing
159812,Horizon House (5733 N Sheridan Rd),5733 N Sheridan Rd,Multifamily Housing
159892,Promontory Corp (5530 South Shore Drive),5530 South Shore Drive,Multifamily Housing
159893,Island Terrace,6430 S Stony Island Ave,Multifamily Housing
159894,Oglesby Towers,6700 S OGLESBY AVE,Multifamily Housing
159896,Regents Park,5020-5050 S Lake Shore Drive,Multifamily Housing
159897,Shoreland,5454 S Shore Drive,Multifamily Housing
159898,Hyde Park Tower,5140 S Hyde Park Blvd,Multifamily Housing
159905,The Townhouse Apartments,7022 S South Shore Drive,Multifamily Housing
159924,Twin Towers Apartments LLC,1645-49 E 50th Street,Multifamily Housing
159936,7130 Cyril Court Apartments,7130 S. Cyril Ct.,Multifamily Housing
159954,AlgonOuin #6,1606 E. Hyde Park Boulevard,Multifamily Housing
159963,Northwest Home for the Aged,6840 N Sacramento Ave,Senior Living Community
159980,"73rd St Apts., LLC",7345 S. South Shore Drive,Multifamily Housing
159981,7447 South Shore LLC,7447 S. South Shore Drive,Multifamily Housing
159982,Mahalia Jackson Apt,9141 - 9177 S South Chicago Ave,Multifamily Housing
159983,Michigan Beach Apartments,7251 S. South Shore Drive,Multifamily Housing
159999,Lake Terrace Condominium Association,7337 S. South Shore,Multifamily Housing
160026,East Point Condominium Association,940 W Glenlake Ave,Multifamily Housing
160029,265-Senior Suites of Chatham,8300 S. Cottage Grove,Senior Living Community
160046,River Point,444 W Lake St,Office
160067,InterContinental,505 N. Michigan Ave.,Hotel
160070,777 Condominium (777 N Michigan Ave ),777 N Michigan Ave,Multifamily Housing
160082,"HLT Chicago O'Hare Airport, IL-SV",O'hare International Airport,Hotel
160085,The Clare,55 E Pearson St,Multifamily Housing
160099,The Peninsula Chicago,108 East Superior St.,Hotel
160105,1063 - Royal Sonesta Chicago Riverfront 71 E Wacker Drive - SVC,71 E Wacker Drive,Hotel
160130,One11 West Illinois,111 W. Illinois St.,Office
160134,"Charles A Beckett Associates, LP",400 E 41st St,Multifamily Housing
160137,IL0032ZZ-CHICAGO CUSTOMHOUSE,610 S Canal Street,Courthouse
160142,U.S. Cellular Plaza - 8430 _ Goby LLC,8430 West Bryn Mawr Avenue,Office
160151,Clargran,501-515 N. Clark St.,Hotel
160157,GX Property Owner LLC,2545 W Diversey Ave,Office
160163,The Imperial of Lincoln Park,1366 W Fullerton Ave,Senior Living Community
160179,The Kimpton Gray Hotel,39 S Lasalle St,Hotel
160184,29 East Madison LLC,29 E. Madison,Office
160186,Crowne Plaza Chicago Metro,733 W Madison St,Hotel
160196,The Art Institute of Chicago,111 South Michigan Ave,Museum
160197,Symphony Center,220 South Michigan Avenue,Performing Arts
160198,The Blackstone Hotel,636 South Michigan Avenue,Hotel
160208,IN0035-21C Museum Hotel Chicago,55 E Ontario St,Hotel
160211,633 N St. Clair,633 N St. Clair,Office
160217,,201 N State St,Hotel
160219,Golden Mile Hotels,2 W Erie Street - 660 N State Street,Hotel
160229,1700-GGP Headquarters,110 N Wacker Drive,Office
160237,134 N. LaSalle LLC,134 N. Lasalle Street,Office
160241,Lake Meadows 6,500 E 33rd St,Multifamily Housing
160242,Chatham Park Village,737 E 83rd Place,Multifamily Housing
160243,Arkadia Tower (rk000),765 West Adams Street,Multifamily Housing
160244,No. 10 Urban Court Lofts,1040 W. Adams St.,Multifamily Housing
160246,Parkway Gardens,6415 S. Calumet Ave,Multifamily Housing
160248,Left Bank at K Station,305 N. Canal St,Multifamily Housing
160257,Elm Street Plaza Venture LLLP,1130 N. Dearborn,Multifamily Housing
160258,"Parkways, The (IL)",6718 S. East End,Multifamily Housing
160260,Axis Apartments & Lofts,441 E Erie St,Multifamily Housing
160262,Dearborn Homes,2960 S. Federal Street,Multifamily Housing
160264,K2 Apartments,365 N. Halsted St.,Multifamily Housing
160266,Parc Huron Apartments (pc15),469 West Huron Street,Multifamily Housing
160270,Grand Kingsbury LLC,520 N. Kingsbury,Multifamily Housing
160277,208 S La Salle Whole Building,208 S LaSalle St,Hotel
160278,"Fourth Prairie Shores, LLC",2851 S King Drive,Multifamily Housing
160279,Millennium Park Plaza,151-155 N Michigan Ave,Multifamily Housing
160283,The Streeter - Village Green,345 E Ohio St,Multifamily Housing
160284,1251/1255 S. Michigan,1251/1255 S. Michigan Avenue,Multifamily Housing
160285,Michigan Avenue Associates LLC,2001 S Michigan,Multifamily Housing
160286,Rosenwald Courts,4648 South Michigan Avenue,Multifamily Housing
160287,,826 W Montrose Ave,Multifamily Housing
160293,33 West Ontario Street,33 W Ontario St.,Multifamily Housing
160294,1600 Museum Park,1629 S Prairie Ave,Multifamily Housing
160296,The Pavilion,5441 N. East River Road,Multifamily Housing
160297,Roosevelt Collection,150 W Roosevelt Rd,Mixed Use Property
160299,"OneEleven (nl025, nl026)",111 West Wacker Drive,Multifamily Housing
160300,750 N. Rush,750 N. Rush,Multifamily Housing
160304,The Tides at Lakeshore East (td016),360 E South Water St,Multifamily Housing
160305,550 St. Clair Condominium,550 N St. Clair St,Multifamily Housing
160319,500 Lake Shore Drive,500 Lake Shore Drive,Multifamily Housing
160321,Coast at Lakeshore East,345 E. Wacker Drive,Multifamily Housing
160322,210 N Wells St,210 N Wells St,Multifamily Housing
160323,One Place Condominium Association,1 East 8th Street,Multifamily Housing
160325,G & A Senior Residence at Eastgate Village,300 E. 26th Street,Multifamily Housing
160326,1010 W 35Th St,1010 W 35th St,Office
160329,Lafayette Plaza Housing Cooperative,50 W 71st St,Multifamily Housing
160330,Pullman Wheelworks,901 East 104th Street,Multifamily Housing
160336,Congressman George W. Collins Apts,1401 S Blue Island Avenue,Multifamily Housing
160341,247 East Chestnut Condominium Association,247 East Chestnut,Multifamily Housing
160342,The Seneca,200 E Chestnut Street,Multifamily Housing
160343,100 W. Chestnut St.,100 W. Chestnut St.,Multifamily Housing
160345,Lake View Towers,4550 N. Clarendon Ave.,Multifamily Housing
160347,Dwight Lofts (dw26),642 S Clark St,Multifamily Housing
160348,(ILCH720) - Burnham Pointe [external],720 S. Clark Street,Multifamily Housing
160349,AMLI Lofts Clark (ml76),850 South Clark Street,Multifamily Housing
160354,Asbury Plaza Venture LLLP,750 N. Dearborn,Multifamily Housing
160355,1133 N. Dearborn Apartments,1133 N. Dearborn,Multifamily Housing
160363,Flair Tower,222 W. Erie Street,Multifamily Housing
160368,River Bank Lofts Condominium Association,550 N. Kingsbury St.,Multifamily Housing
160369,Jackson Park Terrace,6040 S Harper Avenue,Multifamily Housing
160370,Granville Courts Condo Association,2025 W Granville Ave,Multifamily Housing
160372,AMLI River North,71 West Hubbard St,Multifamily Housing
160373,360 W Hubbard Joint Venture LLC,360 W Hubbard Street,Multifamily Housing
160375,West 77 (we045),77 West Huron Street,Multifamily Housing
160379,Aston -CO (pt64),200 E Illinois St.,Multifamily Housing
160381,Cortland River North (kw021),220 W Illinois St,Multifamily Housing
160383,,2631 S Indiana Ave,Multifamily Housing
160388,EnV Chicago (nv091) (nv092),161 W Kinzie Street,Multifamily Housing
160392,1120 N. LaSalle Apartments,1120 N. Lasalle,Multifamily Housing
160394,1020 W Lawrence,1020 W Lawrence Ave,Multifamily Housing
160395,Aztec Condominium,305 W Fullerton Pkwy,Multifamily Housing
160397,ABLA/Brooks Homes,1324 S. Loomis Street,Multifamily Housing
160399,Cityfront Place - 400 N McClurg Ct,400 N Mcclurg Ct,Multifamily Housing
160411,Northpoint,7717 North Paulina,Multifamily Housing
160412,Baumhart Hall-ID#160412,26 E Pearson,Residence Hall/Dormitory
160414,Cambria Hotel,32 W RANDOLPH ST,Hotel
160419,Caroline Hedger Apartment,6400 N. Sherdian Rd,Multifamily Housing
160422,Hotel Palomar Chicago,505 N State St,Multifamily Housing
160425,Chestnut Place Apartments,850 North State Street,Multifamily Housing
160427,Vista Homes Building Corporation,5830-44 S. Stony Island Ave.,Multifamily Housing
160429,Academy SOuare Senior,318 S Throop St,Multifamily Housing
160434,MDA City Apartments,63 E Lake St,Multifamily Housing
160436,The Bernardin,747 N Wabash Ave,Multifamily Housing
160438,155 North Wacker,155 N. Wacker,Office
160444,1225 Old Town  (12104),1225 N Wells St,Multifamily Housing
160445,Cobbler SOuare Lofts (cO34),1350 Wells St,Multifamily Housing
160448,606 E Woodland Park Avenue,606 E Woodland Park Avenue,Multifamily Housing
160450,Sono East - CO (ss78),840 West Blackhawk Street,Multifamily Housing
160451,50 East Chestnut Condominium Association,50 East Chestnut Street,Multifamily Housing
160453,Halsted Flats,3740 N. Halsted St.,Multifamily Housing
160454,River North Park (rv57),320 West Illinois St.,Multifamily Housing
160455,Infinite Chicago (nf04),28 E Jackson Blvd,Multifamily Housing
